Degree Name,Link
Postgraduate Diploma in Counselling Psychology,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-diploma-in-counselling-psychology&auth=JZAlYavvsSDczVb522u%2BKA&profile=_default&rank=286&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Marketing Major - Bachelor of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business%2Fmarketing%2C-advertising%2C-retailing%2C-sales-major&auth=3ruWR%2Brxvc%2F72poMALChIg&profile=_default&rank=287&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Bachelor of Arts (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fbachelor-of-arts-honours&auth=yGvreqr9Os4pwu1XvXjukg&profile=_default&rank=288&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Marketing Specialisation - Bachelor of Business (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business-honours%2Fmarketing-specialisation-bachelor-of-business-honours&auth=xjdGMKFVaA2kayHV2pro%2Fw&profile=_default&rank=289&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Economics Major - Bachelor of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business%2Feconomics-major&auth=S7javpLSWZfUHTG61YlOXQ&profile=_default&rank=290&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Accounting Specialisation - Master of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fmaster-of-business%2Faccounting&auth=0ibmz4UbFMAKAhOmiyHPIw&profile=_default&rank=291&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Acupuncture - Postgraduate Certificate in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-certificate-in-health-science%2Facupuncture&auth=6klUJfUnZZMTszmJ%2BfZW%2Fg&profile=_default&rank=292&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Paramedicine - Postgraduate Diploma in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-diploma-in-health-science%2Fparamedicine&auth=rBEoWEulFzL0PCYesWBzAg&profile=_default&rank=293&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Graduate Diploma in Computer and Information Sciences,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fengineering-computer-and-mathematical-sciences%2Fcourses%2Fgraduate-diploma-in-computer-and-information-sciences&auth=PZN6JRPIc99R%2BILbGfulwQ&profile=_default&rank=294&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Graduate Certificate in Computer and Information Sciences,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fengineering-computer-and-mathematical-sciences%2Fcourses%2Fgraduate-certificate-in-computer-and-information-sciences&auth=Slr1L4Svo%2BQF%2B89cAyhsvA&profile=_default&rank=296&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Graduate Certificate in Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fgraduate-certificate-in-business&auth=UnykzlkdwWCteYtkmRm%2BXg&profile=_default&rank=297&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Study Rehabilitation - Master of Health Practice,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fmaster-of-health-practice%2Frehabilitation&auth=uo4vTwuHcAh8d1itukEAkw&profile=_default&rank=298&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Economics Specialisation - Bachelor of Business (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business-honours%2Feconomics-specialisation-bachelor-of-business-honours&auth=ui1TF%2FONKZKbONKphEnnOw&profile=_default&rank=299&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Public Health,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fmaster-of-public-health&auth=1xXG%2F5t8fh135q4%2FfkVT2w&profile=_default&rank=300&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Information Systems Specialisation - Bachelor of Business (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business-honours%2Fbusiness-information-systems-specialisation-bachelor-of-business-honours&auth=SK2dk%2By2s%2FtE8Sg%2BeFyg3Q&profile=_default&rank=301&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Midwifery - Postgraduate Certificate in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-certificate-in-health-science%2Fmidwifery&auth=K5i62YFPKqrxbCK6ZcUsXQ&profile=_default&rank=302&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Finance Specialisation - Bachelor of Business (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business-honours%2Ffinance-specialisation-bachelor-of-business-honours&auth=gwgsFiFqeB2eG2kKQXjxbw&profile=_default&rank=303&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Science (Research),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fscience%2Fcourses%2Fmaster-of-science-research&auth=o1RAJYnRQzMz%2FIsOq8pvjg&profile=_default&rank=305&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Management Specialisation - Bachelor of Business (Honours),https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fbachelor-of-business-honours%2Fmanagement-specialisation-bachelor-of-business-honours&auth=ei0ZU7%2FZ76ondPeb0VPw9w&profile=_default&rank=306&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Postgraduate Certificate in Creative Technologies,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fcreative-technologies%2Fcourses%2Fpostgraduate-certificate-in-creative-technologies&auth=MUdbISWqavkKb%2BBCx2vDLg&profile=_default&rank=307&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Rehabilitation - Postgraduate Diploma in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-diploma-in-health-science%2Frehabilitation&auth=u%2BbNl%2BBL2yeU0KRzdpkdow&profile=_default&rank=308&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Advanced Nursing Practice - Master of Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fmaster-of-health-science%2Fadvanced-nursing-practice&auth=lg%2Fpwem1b4na9Nm5w5XRbg&profile=_default&rank=309&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Mental Health and Addictions - Postgraduate Certificate in Health…,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-certificate-in-health-science%2Fmental-health-and-addictions&auth=u7EBQcAi12PMT%2Fpo%2B4ZmEg&profile=_default&rank=310&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Management Specialisation - Master of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fmaster-of-business%2Fmanagement&auth=IsPi3BwT%2FWkQ7ZJG0CetwQ&profile=_default&rank=311&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Master of Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fmaster-of-science&auth=jJ%2BvxvKx89CEvDdnwzrI0Q&profile=_default&rank=312&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Finance Specialisation - Master of Business,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fbusiness%2Fcourses%2Fmaster-of-business%2Ffinance&auth=uz26f2mIl21%2Bn%2FtL20oafA&profile=_default&rank=313&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Postgraduate Diploma in Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses%2Fpostgraduate-diploma-in-science&auth=BUNIeofntVHcNb04b4uRNA&profile=_default&rank=314&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Resuscitation - Postgraduate Certificate in Health Science,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fhealth-sciences%2Fcourses%2Fpostgraduate-certificate-in-health-science%2Fresuscitation&auth=RjVUk4mLAoxyhIrL2Iw%2BNw&profile=_default&rank=315&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
"Master of Sport, Exercise and Health",https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Fsport-and-recreation%2Fcourses%2Fmaster-of-sport%2C-exercise-and-health&auth=TTTCqwBZ8PDOuhE6G%2Blb2A&profile=_default&rank=316&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Postgraduate Certificate in Law,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fstudy%2Fstudy-options%2Flaw%2Fcourses%2Fpostgraduate-certificate-in-law&auth=ayyeQMshiLZBs0vvDCHiBA&profile=_default&rank=317&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
Courses,https://www.aut.ac.nz/s/redirect?collection=aut-ac-nz-meta-dev&url=https%3A%2F%2Fwww.aut.ac.nz%2Fcourses&auth=q6i1r%2FiQ5UXNTYomx0PNqA&profile=_default&rank=318&query=%7CT%3A%22%24%2B%2B+Course+%24%2B%2B%22
